secuencia,fecha,hora,latitud,l,longitud,altitud
16968,05/06/2012,08:27:34,19.286388,99.538286,-99.538286,2578.14502
16969,05/06/2012,08:27:35,19.286391,99.538489,-99.538489,2578.927246
16970,05/06/2012,08:27:36,19.286397,99.538692,-99.538692,2579.477051
16971,05/06/2012,08:27:37,19.2864,99.538901,-99.538901,2578.665039
16972,05/06/2012,08:27:38,19.286403,99.539108,-99.539108,2578.510498
16973,05/06/2012,08:27:39,19.28641,99.539306,-99.539306,2577.815674
16974,05/06/2012,08:27:40,19.286418,99.539498,-99.539498,2577.397461
16975,05/06/2012,08:27:41,19.286424,99.539685,-99.539685,2577.310059
16976,05/06/2012,08:27:42,19.286428,99.539865,-99.539865,2577.349609
16977,05/06/2012,08:27:43,19.28643,99.540042,-99.540042,2577.973145
16978,05/06/2012,08:27:44,19.286434,99.540216,-99.540216,2577.816895
16979,05/06/2012,08:27:45,19.286436,99.540384,-99.540384,2577.650635
16980,05/06/2012,08:27:46,19.286438,99.540546,-99.540546,2577.526123
16981,05/06/2012,08:27:47,19.286442,99.540702,-99.540702,2577.820557
16982,05/06/2012,08:27:48,19.286448,99.540852,-99.540852,2577.90625
16983,05/06/2012,08:27:49,19.286456,99.540999,-99.540999,2578.483398
16984,05/06/2012,08:27:50,19.286464,99.541142,-99.541142,2578.458252
16985,05/06/2012,08:27:51,19.286469,99.541288,-99.541288,2578.74707
16986,05/06/2012,08:27:52,19.286469,99.541437,-99.541437,2579.006592
16987,05/06/2012,08:27:53,19.286474,99.541588,-99.541588,2578.779297
16988,05/06/2012,08:27:54,19.286476,99.541741,-99.541741,2578.408691
16989,05/06/2012,08:27:55,19.286478,99.5419,-99.5419,2578.662842
16990,05/06/2012,08:27:56,19.286483,99.542063,-99.542063,2577.860107
16991,05/06/2012,08:27:57,19.286484,99.542227,-99.542227,2577.74585
16992,05/06/2012,08:27:58,19.286487,99.542395,-99.542395,2577.67041
16993,05/06/2012,08:27:59,19.286491,99.542567,-99.542567,2577.459961
16994,05/06/2012,08:28:00,19.286495,99.542737,-99.542737,2577.077881
16995,05/06/2012,08:28:01,19.286498,99.54291,-99.54291,2576.950195
16996,05/06/2012,08:28:02,19.286498,99.543086,-99.543086,2577.289307
16997,05/06/2012,08:28:03,19.286498,99.543261,-99.543261,2577.390869
16998,05/06/2012,08:28:04,19.286503,99.543436,-99.543436,2577.707031
16999,05/06/2012,08:28:05,19.286505,99.543617,-99.543617,2577.61499
17000,05/06/2012,08:28:06,19.286507,99.543805,-99.543805,2578.418945
17001,05/06/2012,08:28:07,19.28651,99.543986,-99.543986,2578.804199
17002,05/06/2012,08:28:08,19.286514,99.544171,-99.544171,2578.556152
17003,05/06/2012,08:28:09,19.286514,99.544353,-99.544353,2578.624023
17004,05/06/2012,08:28:10,19.286518,99.544535,-99.544535,2578.859131
17005,05/06/2012,08:28:11,19.286524,99.544717,-99.544717,2578.94751
17006,05/06/2012,08:28:12,19.286532,99.544898,-99.544898,2579.283203
17007,05/06/2012,08:28:13,19.286543,99.545079,-99.545079,2579.854004
17008,05/06/2012,08:28:14,19.286551,99.54526,-99.54526,2580.404053
17009,05/06/2012,08:28:15,19.286554,99.545442,-99.545442,2580.537354
17010,05/06/2012,08:28:16,19.286557,99.545621,-99.545621,2581.043213
17011,05/06/2012,08:28:17,19.286565,99.545803,-99.545803,2580.859619
17012,05/06/2012,08:28:18,19.286568,99.545986,-99.545986,2580.515381
17013,05/06/2012,08:28:19,19.28657,99.546173,-99.546173,2580.454834
17014,05/06/2012,08:28:20,19.286576,99.546357,-99.546357,2580.085693
17015,05/06/2012,08:28:21,19.286581,99.546539,-99.546539,2579.654541
17016,05/06/2012,08:28:22,19.286588,99.546721,-99.546721,2579.50708
17017,05/06/2012,08:28:23,19.28659,99.546904,-99.546904,2578.606934
17018,05/06/2012,08:28:24,19.286595,99.547085,-99.547085,2578.456055
17019,05/06/2012,08:28:25,19.286596,99.547264,-99.547264,2578.13501
17020,05/06/2012,08:28:26,19.286602,99.547445,-99.547445,2578.380127
17021,05/06/2012,08:28:27,19.286611,99.547631,-99.547631,2577.862305
17022,05/06/2012,08:28:28,19.286613,99.547804,-99.547804,2577.389648
17023,05/06/2012,08:28:29,19.286616,99.547978,-99.547978,2576.802002
17024,05/06/2012,08:28:30,19.286614,99.548146,-99.548146,2577.178467
17025,05/06/2012,08:28:31,19.286614,99.548313,-99.548313,2577.657715
17026,05/06/2012,08:28:32,19.286618,99.54848,-99.54848,2578.714844
17027,05/06/2012,08:28:33,19.286624,99.548637,-99.548637,2579.839355
17028,05/06/2012,08:28:34,19.286628,99.548788,-99.548788,2579.968506
17029,05/06/2012,08:28:35,19.286633,99.548926,-99.548926,2580.225586
17030,05/06/2012,08:28:36,19.286635,99.549054,-99.549054,2580.041016
17031,05/06/2012,08:28:37,19.28664,99.549166,-99.549166,2580.531494
17032,05/06/2012,08:28:38,19.286639,99.549265,-99.549265,2581.424805
17033,05/06/2012,08:28:39,19.286642,99.549348,-99.549348,2582.313232
17034,05/06/2012,08:28:40,19.286649,99.549422,-99.549422,2582.877686
17035,05/06/2012,08:28:41,19.286655,99.549499,-99.549499,2583.281738
17036,05/06/2012,08:28:42,19.286658,99.549577,-99.549577,2583.554688
17037,05/06/2012,08:28:43,19.286661,99.549659,-99.549659,2583.898926
17038,05/06/2012,08:28:44,19.28666,99.549741,-99.549741,2584.281006
17039,05/06/2012,08:28:45,19.286663,99.549823,-99.549823,2585.552979
17040,05/06/2012,08:28:46,19.286666,99.549908,-99.549908,2585.60498
17041,05/06/2012,08:28:47,19.286664,99.549998,-99.549998,2585.92627
17042,05/06/2012,08:28:48,19.286668,99.550095,-99.550095,2586.045166
17043,05/06/2012,08:28:49,19.286674,99.5502,-99.5502,2586.776123
17044,05/06/2012,08:28:50,19.286676,99.550305,-99.550305,2586.592529
17045,05/06/2012,08:28:51,19.286679,99.550411,-99.550411,2586.061035
17046,05/06/2012,08:28:52,19.286683,99.550528,-99.550528,2585.568848
17047,05/06/2012,08:28:53,19.286685,99.550653,-99.550653,2585.276611
17048,05/06/2012,08:28:54,19.286684,99.550779,-99.550779,2585.950684
17049,05/06/2012,08:28:55,19.286685,99.55091,-99.55091,2586.078369
17050,05/06/2012,08:28:56,19.28669,99.551037,-99.551037,2587.319336
17051,05/06/2012,08:28:57,19.286692,99.55116,-99.55116,2588.541748
17052,05/06/2012,08:28:58,19.286695,99.551285,-99.551285,2588.78833
17053,05/06/2012,08:28:59,19.286702,99.551404,-99.551404,2589.123779
17054,05/06/2012,08:29:00,19.286713,99.551523,-99.551523,2588.70459
17055,05/06/2012,08:29:01,19.286718,99.551641,-99.551641,2588.64209
17056,05/06/2012,08:29:02,19.286726,99.551761,-99.551761,2588.297119
17057,05/06/2012,08:29:03,19.286739,99.551881,-99.551881,2586.973389
17058,05/06/2012,08:29:04,19.286749,99.552002,-99.552002,2587.277588
17059,05/06/2012,08:29:05,19.286765,99.552119,-99.552119,2587.375
17060,05/06/2012,08:29:06,19.286778,99.552235,-99.552235,2587.542236
17061,05/06/2012,08:29:07,19.286788,99.552347,-99.552347,2587.125732
17062,05/06/2012,08:29:08,19.286794,99.552461,-99.552461,2588.071777
17063,05/06/2012,08:29:09,19.286801,99.552577,-99.552577,2588.447021
17064,05/06/2012,08:29:10,19.286809,99.55269,-99.55269,2587.966064
17065,05/06/2012,08:29:11,19.286816,99.552805,-99.552805,2587.15918
17066,05/06/2012,08:29:12,19.28682,99.552922,-99.552922,2587.181396
17067,05/06/2012,08:29:13,19.286824,99.553044,-99.553044,2586.856445
17068,05/06/2012,08:29:14,19.286828,99.553165,-99.553165,2585.729004
17069,05/06/2012,08:29:15,19.286832,99.553297,-99.553297,2584.743164
17070,05/06/2012,08:29:16,19.286835,99.553425,-99.553425,2584.505615
17071,05/06/2012,08:29:17,19.286841,99.553557,-99.553557,2583.428711
17072,05/06/2012,08:29:18,19.286847,99.553686,-99.553686,2583.773926
17073,05/06/2012,08:29:19,19.286855,99.553815,-99.553815,2583.778564
17074,05/06/2012,08:29:20,19.286862,99.553939,-99.553939,2583.608154
17075,05/06/2012,08:29:21,19.286865,99.554058,-99.554058,2583.433105
17076,05/06/2012,08:29:22,19.286868,99.55417,-99.55417,2583.202148
17077,05/06/2012,08:29:23,19.286872,99.554279,-99.554279,2584.062012
17078,05/06/2012,08:29:24,19.286877,99.554381,-99.554381,2584.08374
17079,05/06/2012,08:29:25,19.286883,99.554474,-99.554474,2585.119385
17080,05/06/2012,08:29:26,19.286887,99.554557,-99.554557,2586.270996
17081,05/06/2012,08:29:27,19.286894,99.554622,-99.554622,2586.804932
17082,05/06/2012,08:29:28,19.286903,99.554673,-99.554673,2585.191406
17083,05/06/2012,08:29:29,19.286909,99.554714,-99.554714,2585.290039
17084,05/06/2012,08:29:30,19.286912,99.554748,-99.554748,2585.062256
17085,05/06/2012,08:29:31,19.286913,99.55477,-99.55477,2585.204834
17086,05/06/2012,08:29:32,19.286912,99.554782,-99.554782,2585.456787
17087,05/06/2012,08:30:27,19.286917,99.554782,-99.554782,2583.335205
17088,05/06/2012,08:30:28,19.286916,99.554786,-99.554786,2583.338135
17089,05/06/2012,08:30:29,19.286914,99.554805,-99.554805,2583.339111
17090,05/06/2012,08:30:30,19.286914,99.554827,-99.554827,2583.171631
17091,05/06/2012,08:30:31,19.28691,99.554849,-99.554849,2583.359619
17092,05/06/2012,08:30:32,19.286905,99.554872,-99.554872,2583.797363
17093,05/06/2012,08:30:33,19.286905,99.554898,-99.554898,2583.849854
17094,05/06/2012,08:30:34,19.286903,99.554924,-99.554924,2583.756348
17095,05/06/2012,08:30:35,19.286898,99.554947,-99.554947,2584.168457
17096,05/06/2012,08:30:36,19.286895,99.554976,-99.554976,2583.936523
17097,05/06/2012,08:30:37,19.286893,99.555008,-99.555008,2583.781006
17098,05/06/2012,08:30:38,19.286892,99.555037,-99.555037,2583.780762
17099,05/06/2012,08:30:39,19.286889,99.555067,-99.555067,2583.929688
17100,05/06/2012,08:30:40,19.286886,99.555101,-99.555101,2584.494385
17101,05/06/2012,08:30:41,19.286882,99.555136,-99.555136,2584.962646
17102,05/06/2012,08:30:42,19.28688,99.555166,-99.555166,2585.024414
17103,05/06/2012,08:30:43,19.286884,99.555192,-99.555192,2585.250977
17104,05/06/2012,08:30:44,19.286886,99.555215,-99.555215,2585.465576
17105,05/06/2012,08:30:45,19.286885,99.555242,-99.555242,2585.423096
17106,05/06/2012,08:30:46,19.286882,99.55527,-99.55527,2585.241211
17107,05/06/2012,08:30:47,19.286882,99.555286,-99.555286,2584.731934
17108,05/06/2012,08:30:48,19.286881,99.555299,-99.555299,2584.210693
17109,05/06/2012,08:31:29,19.286869,99.555295,-99.555295,2583.032471
17110,05/06/2012,08:31:30,19.286869,99.555298,-99.555298,2583.043945
17111,05/06/2012,08:31:31,19.286868,99.555313,-99.555313,2582.965088
17112,05/06/2012,08:31:32,19.286869,99.55533,-99.55533,2582.908936
17113,05/06/2012,08:31:33,19.286872,99.555339,-99.555339,2583.182617
17114,05/06/2012,08:31:34,19.286871,99.555347,-99.555347,2583.432129
17115,05/06/2012,08:31:35,19.286873,99.55536,-99.55536,2583.591064
17116,05/06/2012,08:31:36,19.286868,99.555374,-99.555374,2583.604248
17117,05/06/2012,08:31:37,19.286868,99.555393,-99.555393,2583.638916
17118,05/06/2012,08:31:38,19.286868,99.555417,-99.555417,2583.534424
17119,05/06/2012,08:31:39,19.286868,99.555442,-99.555442,2583.341553
17120,05/06/2012,08:31:40,19.286867,99.55547,-99.55547,2583.307617
17121,05/06/2012,08:31:41,19.286863,99.555499,-99.555499,2583.458984
17122,05/06/2012,08:31:42,19.286862,99.555532,-99.555532,2583.522217
17123,05/06/2012,08:31:43,19.286866,99.555563,-99.555563,2584.08667
17124,05/06/2012,08:31:44,19.286866,99.5556,-99.5556,2584.300781
17125,05/06/2012,08:31:45,19.286856,99.555644,-99.555644,2584.499268
17126,05/06/2012,08:31:46,19.28684,99.555691,-99.555691,2584.594727
17127,05/06/2012,08:31:47,19.286827,99.555735,-99.555735,2584.799805
17128,05/06/2012,08:31:48,19.286822,99.555781,-99.555781,2584.944824
17129,05/06/2012,08:31:49,19.286828,99.555839,-99.555839,2585.297607
17130,05/06/2012,08:31:50,19.286825,99.555911,-99.555911,2585.176758
17131,05/06/2012,08:31:51,19.286824,99.555997,-99.555997,2584.8396
17132,05/06/2012,08:31:52,19.286811,99.556055,-99.556055,2585.342773
17133,05/06/2012,08:31:53,19.286789,99.556093,-99.556093,2585.351563
17134,05/06/2012,08:31:54,19.286756,99.556114,-99.556114,2585.189453
17135,05/06/2012,08:31:55,19.286716,99.556127,-99.556127,2584.54834
17136,05/06/2012,08:31:56,19.286695,99.556116,-99.556116,2584.631104
17137,05/06/2012,08:31:57,19.28668,99.556114,-99.556114,2585.250244
17138,05/06/2012,08:31:58,19.286666,99.556107,-99.556107,2585.417236
17139,05/06/2012,08:31:59,19.286644,99.556098,-99.556098,2585.591553
17140,05/06/2012,08:32:00,19.286617,99.556099,-99.556099,2586.191895
17141,05/06/2012,08:32:01,19.286602,99.556091,-99.556091,2586.712891
17142,05/06/2012,08:32:02,19.286584,99.55609,-99.55609,2587.050049
17143,05/06/2012,08:32:03,19.286557,99.55609,-99.55609,2587.844727
17144,05/06/2012,08:32:04,19.286524,99.556088,-99.556088,2588.447754
17145,05/06/2012,08:32:05,19.286486,99.55608,-99.55608,2589.081543
17146,05/06/2012,08:32:06,19.286434,99.556071,-99.556071,2589.249756
17147,05/06/2012,08:32:07,19.286384,99.556066,-99.556066,2589.078857
17148,05/06/2012,08:32:08,19.286318,99.556065,-99.556065,2588.993896
17149,05/06/2012,08:32:09,19.28625,99.556054,-99.556054,2588.928955
17150,05/06/2012,08:32:10,19.286177,99.556046,-99.556046,2589.499756
17151,05/06/2012,08:32:11,19.286108,99.556036,-99.556036,2589.705078
17152,05/06/2012,08:32:12,19.286037,99.556032,-99.556032,2589.799561
17153,05/06/2012,08:32:13,19.285975,99.556038,-99.556038,2590.48291
17154,05/06/2012,08:32:14,19.285913,99.556039,-99.556039,2590.238525
17155,05/06/2012,08:32:15,19.285861,99.556032,-99.556032,2589.867432
17156,05/06/2012,08:32:16,19.285808,99.556025,-99.556025,2589.781494
17157,05/06/2012,08:32:17,19.285754,99.556011,-99.556011,2591.11377
17158,05/06/2012,08:32:18,19.2857,99.556002,-99.556002,2590.726807
17159,05/06/2012,08:32:19,19.28563,99.555993,-99.555993,2590.857422
17160,05/06/2012,08:32:20,19.285558,99.555983,-99.555983,2590.166016
17161,05/06/2012,08:32:21,19.285486,99.555981,-99.555981,2590.623047
17162,05/06/2012,08:32:22,19.285402,99.555983,-99.555983,2591.013672
17163,05/06/2012,08:32:23,19.285321,99.555991,-99.555991,2590.643799
17164,05/06/2012,08:32:24,19.285233,99.555997,-99.555997,2590.156982
17165,05/06/2012,08:32:25,19.285137,99.556005,-99.556005,2590.155029
17166,05/06/2012,08:32:26,19.28504,99.556019,-99.556019,2589.876953
17167,05/06/2012,08:32:27,19.284946,99.556036,-99.556036,2589.775879
17168,05/06/2012,08:32:28,19.284847,99.556045,-99.556045,2590.554443
17169,05/06/2012,08:32:29,19.284748,99.556053,-99.556053,2590.954102
17170,05/06/2012,08:32:30,19.284636,99.556058,-99.556058,2590.672363
17171,05/06/2012,08:32:31,19.284517,99.556066,-99.556066,2590.283447
17172,05/06/2012,08:32:32,19.284386,99.556066,-99.556066,2590.047119
17173,05/06/2012,08:32:33,19.284247,99.556063,-99.556063,2590.252441
17174,05/06/2012,08:32:34,19.284112,99.556062,-99.556062,2589.75415
17175,05/06/2012,08:32:35,19.283976,99.556062,-99.556062,2589.582031
17176,05/06/2012,08:32:36,19.283837,99.556057,-99.556057,2589.418701
17177,05/06/2012,08:32:37,19.283692,99.556057,-99.556057,2589.5625
17178,05/06/2012,08:32:38,19.28354,99.556057,-99.556057,2589.021729
17179,05/06/2012,08:32:39,19.283387,99.556059,-99.556059,2588.660889
17180,05/06/2012,08:32:40,19.283226,99.556059,-99.556059,2588.604736
17181,05/06/2012,08:32:41,19.28306,99.556061,-99.556061,2588.678955
17182,05/06/2012,08:32:42,19.282896,99.556059,-99.556059,2588.57373
17183,05/06/2012,08:32:43,19.282729,99.556058,-99.556058,2588.677246
17184,05/06/2012,08:32:44,19.282559,99.556057,-99.556057,2588.907227
17185,05/06/2012,08:32:45,19.282392,99.556057,-99.556057,2588.980713
17186,05/06/2012,08:32:46,19.282222,99.556058,-99.556058,2589.288574
17187,05/06/2012,08:32:47,19.282049,99.556062,-99.556062,2588.914063
17188,05/06/2012,08:32:48,19.28188,99.556063,-99.556063,2588.611084
17189,05/06/2012,08:32:49,19.281713,99.556066,-99.556066,2588.52832
17190,05/06/2012,08:32:50,19.28155,99.556072,-99.556072,2588.052979
17191,05/06/2012,08:32:51,19.281386,99.556077,-99.556077,2587.75293
17192,05/06/2012,08:32:52,19.281224,99.556079,-99.556079,2587.518066
17193,05/06/2012,08:32:53,19.281061,99.556075,-99.556075,2587.4729
17194,05/06/2012,08:32:54,19.2809,99.556076,-99.556076,2587.478271
17195,05/06/2012,08:32:55,19.280741,99.556076,-99.556076,2588.256836
17196,05/06/2012,08:32:56,19.280585,99.556091,-99.556091,2588.499023
17197,05/06/2012,08:32:57,19.280439,99.556117,-99.556117,2588.760254
17198,05/06/2012,08:32:58,19.280293,99.556159,-99.556159,2588.366943
17199,05/06/2012,08:32:59,19.280149,99.556218,-99.556218,2588.415039
17200,05/06/2012,08:33:00,19.280013,99.556296,-99.556296,2588.437988
17201,05/06/2012,08:33:01,19.279891,99.556385,-99.556385,2587.745605
17202,05/06/2012,08:33:02,19.279774,99.556487,-99.556487,2587.270264
17203,05/06/2012,08:33:03,19.279665,99.556598,-99.556598,2587.536865
17204,05/06/2012,08:33:04,19.279559,99.556719,-99.556719,2587.291016
17205,05/06/2012,08:33:05,19.279467,99.55685,-99.55685,2587.201416
17206,05/06/2012,08:33:06,19.279396,99.55699,-99.55699,2586.816406
17207,05/06/2012,08:33:07,19.27933,99.557132,-99.557132,2586.743164
17208,05/06/2012,08:33:08,19.279279,99.557284,-99.557284,2586.350098
17209,05/06/2012,08:33:09,19.279241,99.55744,-99.55744,2585.657959
17210,05/06/2012,08:33:10,19.279218,99.557598,-99.557598,2585.009277
17211,05/06/2012,08:33:11,19.279203,99.557752,-99.557752,2584.502197
17212,05/06/2012,08:33:12,19.279187,99.557909,-99.557909,2584.042236
17213,05/06/2012,08:33:13,19.279174,99.558067,-99.558067,2583.696777
17214,05/06/2012,08:33:14,19.279158,99.558232,-99.558232,2583.828125
17215,05/06/2012,08:33:15,19.279143,99.558396,-99.558396,2584.446533
17216,05/06/2012,08:33:16,19.279133,99.558559,-99.558559,2584.942383
17217,05/06/2012,08:33:17,19.279124,99.558723,-99.558723,2584.852295
17218,05/06/2012,08:33:18,19.279118,99.558894,-99.558894,2584.663574
17219,05/06/2012,08:33:19,19.279114,99.559072,-99.559072,2584.687988
17220,05/06/2012,08:33:20,19.279105,99.559258,-99.559258,2584.852783
17221,05/06/2012,08:33:21,19.279093,99.559446,-99.559446,2584.734619
17222,05/06/2012,08:33:22,19.279082,99.559641,-99.559641,2584.83374
17223,05/06/2012,08:33:23,19.279077,99.559838,-99.559838,2585.089355
17224,05/06/2012,08:33:24,19.279068,99.560032,-99.560032,2585.148926
17225,05/06/2012,08:33:25,19.279052,99.560226,-99.560226,2585.37207
17226,05/06/2012,08:33:26,19.279034,99.560423,-99.560423,2585.46167
17227,05/06/2012,08:33:27,19.27902,99.560622,-99.560622,2585.079102
17228,05/06/2012,08:33:28,19.279002,99.56083,-99.56083,2584.977295
17229,05/06/2012,08:33:29,19.278992,99.561041,-99.561041,2584.922363
17230,05/06/2012,08:33:30,19.278981,99.561248,-99.561248,2584.918945
17231,05/06/2012,08:33:31,19.278973,99.561455,-99.561455,2584.416504
17232,05/06/2012,08:33:32,19.278967,99.56166,-99.56166,2583.878662
17233,05/06/2012,08:33:33,19.27896,99.561866,-99.561866,2583.622803
17234,05/06/2012,08:33:34,19.278951,99.56207,-99.56207,2583.822021
17235,05/06/2012,08:33:35,19.278943,99.562264,-99.562264,2583.736328
17236,05/06/2012,08:33:36,19.278936,99.562458,-99.562458,2583.665283
17237,05/06/2012,08:33:37,19.278926,99.562656,-99.562656,2583.700928
17238,05/06/2012,08:33:38,19.278916,99.562855,-99.562855,2584.040771
17239,05/06/2012,08:33:39,19.27891,99.563052,-99.563052,2584.274902
17240,05/06/2012,08:33:40,19.2789,99.56325,-99.56325,2583.965576
17241,05/06/2012,08:33:41,19.278891,99.563449,-99.563449,2583.699707
17242,05/06/2012,08:33:42,19.278882,99.563656,-99.563656,2583.560059
17243,05/06/2012,08:33:43,19.278873,99.563867,-99.563867,2584.278564
17244,05/06/2012,08:33:44,19.278866,99.564082,-99.564082,2584.988525
17245,05/06/2012,08:33:45,19.278856,99.564297,-99.564297,2585.082275
17246,05/06/2012,08:33:46,19.278846,99.564514,-99.564514,2584.944092
17247,05/06/2012,08:33:47,19.278835,99.56474,-99.56474,2585.155273
17248,05/06/2012,08:33:48,19.278823,99.564969,-99.564969,2585.361816
17249,05/06/2012,08:33:49,19.27881,99.565198,-99.565198,2585.050537
17250,05/06/2012,08:33:50,19.278803,99.565426,-99.565426,2584.193359
17251,05/06/2012,08:33:51,19.27879,99.565656,-99.565656,2583.936523
17252,05/06/2012,08:33:52,19.278779,99.565888,-99.565888,2584.014893
17253,05/06/2012,08:33:53,19.278769,99.566122,-99.566122,2584.549805
17254,05/06/2012,08:33:54,19.278758,99.566351,-99.566351,2584.2146
17255,05/06/2012,08:33:55,19.278746,99.56658,-99.56658,2584.151611
17256,05/06/2012,08:33:56,19.278734,99.566806,-99.566806,2584.044434
